CUSTOMER,SEQUENCE,CUSTOMER_NAME,Division,ORDER_,DESPATCH_,ORDER_LINE,ITEM,DESCRIPTION,QTY,Item_Weight,Total_Weight,Item_Type,Item_Class,Destination_Country,LONG_DANGEROUS_CODE,COMMITED_DATE,EXPECTED_DATE,REQUESTED_SHIP_BY_DATE,CUSTOMER_REQUESTED_DATE,REQUESTED_DATE,CREATION_TIME,RP_STATUS_TIME,PP_STATUS_TIME,PC_Status_Time,CP_Status_Time,CO_Status_Time,ALLOCATION_TIME,PICK_LIST_PRINTED_TIME,STATUS,STOCKROOM,Time_Zone_Hours,CRITICALITY,Carrier,Dispatch_method,Customer_Reference,Terms_of_Delivery,PACKING,Fiscal_Document_Type,Tax_Engine_Status,Pre_Carriage_Load_ID,Main_Carriage_Load_ID,LATE_SHIP_DATE,LATE_SHIP_TIME,End_User_Name
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046737,00,7,56040861,NOZZLE                              ,2.00,0.001,0.002,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-27,2026-07-08 16:16:30,,,,,,2026-07-24 12:35:16,2026-07-24 12:35:18,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046732,00,2,70430530,SHIM                                ,16.00,0.020,0.320,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-28,2026-07-08 13:21:58,,,,,,2026-07-24 10:45:30,2026-07-24 10:45:30,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046732,00,3,70430531,SHIM                                ,21.00,0.029,0.609,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-28,2026-07-08 13:21:58,,,,,,2026-07-24 10:45:30,2026-07-24 10:45:30,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046732,00,5,70410320,SEAL                                ,3.00,0.040,0.120,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-28,2026-07-08 13:21:58,,,,,,2026-07-24 10:45:30,2026-07-24 10:45:30,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046729,01,8,56027942,TAPERED ROLLER BEARING              ,2.00,0.760,1.520,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-12,2026-07-08 13:04:12,,,,,,2026-07-24 12:26:58,2026-07-24 12:26:58,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046729,01,17,56014458,"SENSOR, TEMPERATURE                 ",2.00,0.070,0.140,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-12,2026-07-08 13:04:12,,,,,,2026-07-24 12:26:58,2026-07-24 12:26:58,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046697,01,10,BG00791171,BEARING BUSHING                     ,1.00,3.650,3.650,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-18,2026-07-07 15:55:42,,,,,,2026-07-24 12:34:53,2026-07-24 12:34:53,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046697,01,14,55050828,DRIVER (BRONZE)                     ,5.00,2.220,11.100,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-18,2026-07-07 15:55:42,,,,,,2026-07-24 12:34:53,2026-07-24 12:34:53,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046697,01,8,78400965,SEAL KIT                            ,1.00,0.190,0.190,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-18,2026-07-07 15:55:41,,,,,,2026-07-24 12:34:53,2026-07-24 12:34:53,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046697,01,9,BG00787332,PISTON                              ,1.00,6.240,6.240,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-18,2026-07-07 15:55:41,,,,,,2026-07-24 12:34:53,2026-07-24 12:34:53,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046696,01,40,BG00780957,JOYSTICK                            ,1.00,0.980,0.980,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-17,2026-07-07 15:24:09,,,,,,2026-07-24 12:34:30,2026-07-24 12:34:30,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046696,01,47,56045189,DIRECTIONAL VALVE                   ,3.00,1.700,5.100,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-17,2026-07-07 15:24:09,,,,,,2026-07-24 12:34:30,2026-07-24 12:34:30,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046696,01,19,06543644,HEXAGON HEAD BOLT                   ,36.00,0.040,1.440,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-17,2026-07-07 15:24:07,,,,,,2026-07-24 12:34:29,2026-07-24 12:34:30,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046696,01,20,55044377,LOCK NUT                            ,70.00,0.018,1.260,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-17,2026-07-07 15:24:07,,,,,,2026-07-24 12:34:29,2026-07-24 12:34:30,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00515,A01,JIN SHAN ANDES S.A.S               ,PARTSERV            ,0046643,01,1,56041887,SEQUENCE VALVE                      ,1.00,0.260,0.260,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-12,2026-07-03 10:49:21,,,,,,2026-07-24 12:36:28,2026-07-24 12:36:28,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,JIN SHAN ANDES S.A.S               
I5800,E01,SANDVIK DEL PERU S.A.              ,ROTO_TOT            ,0046630,02,1,7514-4664-S70,RETRAC BIT T38 64MM SH70            ,11.00,1.870,20.570,T,TH,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-08,2026-07-02 15:35:38,,,,,,2026-07-17 14:44:44,2026-07-17 14:44:44,PP,01,-6:00,1,,,,EXW,,,,,,,00:00:00,SANDVIK DEL PERU S.A.              
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046626,02,31,76350075,SEAL KIT                            ,1.00,0.320,0.320,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-10,2026-07-02 12:47:53,,,,,,2026-07-24 12:34:03,2026-07-24 12:34:03,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046626,02,8,56015324,LIMIT SWITCH                        ,1.00,0.130,0.130,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-10,2026-07-02 12:47:51,,,,,,2026-07-24 12:34:02,2026-07-24 12:34:03,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046626,02,10,04762109,HOSE                                ,1.00,0.440,0.440,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-10,2026-07-02 12:47:51,,,,,,2026-07-24 12:34:03,2026-07-24 12:34:03,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00034,A02,MINERA EL ROBLE SA                 ,PARTSERV            ,0046621,01,5,73930166,WIRE ROPE                           ,1.00,3.000,3.000,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-08-19,2026-07-02 10:34:04,,,,,,2026-07-24 12:26:44,2026-07-24 12:26:45,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,MINERA EL ROBLE SA                 
DRPAM,001,ARIS MINING MARMATO SAS            ,PARTSERV            ,0046574,04,12,BG01572935,SEAL KIT                            ,1.00,0.020,0.020,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-26,2026-06-26 17:07:11,,,,,,2026-07-17 17:26:27,2026-07-17 17:26:27,PP,01,-6:00,3,,,,CPT,,,,,,,00:00:00,ARIS MINING MARMATO SAS            
DRP39,001,OPERADORA MINERA SAS               ,PARTSERV            ,0046573,05,41,BG01083480,O-RING                              ,1.00,0.001,0.001,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-26,2026-06-26 16:57:58,,,,,,2026-07-17 17:26:27,2026-07-17 17:26:27,PP,01,-6:00,3,,,,CIP,,,,,,,00:00:00,OPERADORA MINERA SAS               
00093,A01,ARIS MINING SEGOVIA                ,PARTSERV            ,0046566,08,4,73930162,WIRE ROPE                           ,1.00,1.420,1.420,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-02,2026-06-25 16:51:01,,,,,,2026-07-17 17:26:27,2026-07-17 17:26:27,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,ARIS MINING SEGOVIA                
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046560,01,27,55060046,SHANK BUSHING                       ,1.00,0.600,0.600,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-02,2026-06-25 15:04:05,,,,,,2026-07-23 21:05:18,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046560,01,33,BG01450298,"FILTER ELEMENT, RETURN              ",1.00,1.720,1.720,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-02,2026-06-25 15:04:05,,,,,,2026-07-23 21:05:18,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046560,01,10,AF21010196,"BEARING, DEEP GROVE BALL            ",2.00,0.640,1.280,P,DT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-02,2026-06-25 15:04:04,,,,,,2026-07-23 21:05:18,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046516,07,34,AF00101339,"SCREW, HEXAGON HEAD, FULL THREAD    ",6.00,0.140,0.840,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-30,2026-06-23 16:00:52,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046516,07,35,AF02500006,"WASHER, PLAIN, LARGE                ",4.00,0.010,0.040,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-30,2026-06-23 16:00:52,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046516,07,6,BG01048677,"HYDRAULIC MOTOR, VANE               ",1.00,18.260,18.260,C,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-30,2026-06-23 16:00:50,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046516,07,8,AF02300011,"WASHER, PLAIN, NORMAL               ",2.00,0.014,0.028,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-30,2026-06-23 16:00:50,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:18,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046492,05,60,BG00623703,CAP                                 ,4.00,0.050,0.200,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-25,2026-06-22 10:09:24,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:17,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046492,05,35,BG00954899,"INDICATOR, WEAR                     ",2.00,0.130,0.260,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-25,2026-06-22 10:09:23,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:17,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046492,05,10,56002936,SEAL KIT                            ,2.00,0.978,1.956,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-25,2026-06-22 10:09:21,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:17,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046492,05,11,56002936,SEAL KIT                            ,1.00,0.978,0.978,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-25,2026-06-22 10:09:21,,,,,,2026-07-23 21:05:17,2026-07-23 21:05:17,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046446,03,80,04697505,FILTER                              ,1.00,0.820,0.820,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-07,2026-06-17 11:02:54,,,,,,2026-07-24 12:33:39,2026-07-24 12:33:39,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046446,03,34,29504150,RING                                ,6.00,0.320,1.920,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-07,2026-06-17 11:02:52,,,,,,2026-07-24 12:33:38,2026-07-24 12:33:39,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046446,03,36,AF20020077,INTERNAL CIRCLIP                    ,3.00,0.060,0.180,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-07,2026-06-17 11:02:52,,,,,,2026-07-24 12:33:38,2026-07-24 12:33:39,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046446,03,38,02949520,PIN                                 ,3.00,4.480,13.440,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-07,2026-06-17 11:02:52,,,,,,2026-07-24 12:33:39,2026-07-24 12:33:39,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046446,03,39,06743226,BEARING                             ,5.00,1.540,7.700,P,LT,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-07,2026-06-17 11:02:52,,,,,,2026-07-24 12:33:39,2026-07-24 12:33:39,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046446,03,15,AF21150041,"BEARING, SPHERICAL PLAIN            ",2.00,4.280,8.560,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-07,2026-06-17 11:02:51,,,,,,2026-07-24 12:33:38,2026-07-24 12:33:39,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00139,A02,CONTINENTAL GOLD LIMITED SUCURSAL C,PARTSERV            ,0046446,03,22,AF00101230,"SCREW, HEXAGON HEAD, PARTIAL THR    ",13.00,0.180,2.340,P,DR,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-07-07,2026-06-17 11:02:51,,,,,,2026-07-24 12:33:38,2026-07-24 12:33:39,PP,01,-6:00,2,,,,CIP,,,,,,,00:00:00,CONTINENTAL GOLD LIMITED SUCURSAL C
00035,A01,ARIS MINING MARMATO S.A.S          ,PARTSERV            ,0046412,01,1,LCJPPPU240,"JOYSTICK PROPORCIONAL WITH DEADMAN, ",2.00,0.000,0.000,P,DS,,,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,yyyy-MM-dd,2026-06-17,2026-06-11 13:22:11,,,,,,2026-07-24 14:28:03,2026-07-24 14:28:03,PP,01,-6:00,2,,,,DDP,,,,,,,00:00:00,ARIS MINING MARMATO S.A.S          
